issue,title,primary finding,validator comment,status,root cause (URL),size
validation-520,"Functions in CDPVault.sol without modifier ```onlyRegisteredVault```, users are still able to deposit and borrow in a removed vault",validation-520,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L223,66
validation-542,"When liquidation is paused, user can still borrow fund out to create bad debt.",validation-421,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/CDPVault.sol#L256-L264,66
findings-83,`PositionAction4626.sol#_onDecreaseLever` should send back unused poolTokens if exitPool is used.,validation-75,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction4626.sol#L61-L62,67
findings-85,`PositionAction.sol#_deposit` incorrectly checks `auxSwap.assetIn` should be equal to `collateralParams.targetToken`.,findings-85,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction.sol#L512,67
validation-192,BalancerOracle.sol is vulnerable to Balancer read-only reentrancy issue.,validation-192,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/BalancerOracle.sol#L120-L121,67
validation-320,increaseLever() will not work for PositionAction4626,validation-50,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/proxy/PositionAction4626.sol#L129,67
validation-435,Depositing/withdrawing in the pool is done without any slippage protection,validation-435,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L384,67
findings-103,Add pool doesn't update the rewards before allocation is changed,findings-103,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/ChefIncentivesController.sol#L304,68
findings-59,BalancerOracle calculates BPT price incorrectly,findings-59,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/oracle/BalancerOracle.sol#L114,68
findings-68,ChainlinkOracle and PendleLPOracle does not handle minAnswer/maxAnswer circuit breakers,validation-727,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/ChainlinkOracle.sol#L96-L110,68
validation-40,[M-01] ChainlinkOracle::_fetchAndValidate will use incorrect price when underlying aggregator reaches minAnswer or maxAnswer,validation-727,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/ChainlinkOracle.sol#L96-L110,68
validation-604,PoolAction:transferAndJoin doesn't return the excess tokens back to the caller on Balancer joins,validation-604,primary ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PoolAction.sol#L128,68
validation-605,`PoolV3#repayCreditAccount()` use incorrect share converting function to calculate profit and loss,validation-605,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L549-L553,68
validation-668,Frontrun permit,validation-323,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/TransferAction.sol#L65-L77,68
validation-702,Improper Handling of ETH and WETH in Balancer Pool Join Function,findings-69, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/proxy/PoolAction.sol#L142-L152,68
validation-715,Chainlink’s latestRoundData might return stale or wrong results,validation-459,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/vendor/AuraVault.sol#L365-L379,68
validation-218,Removing vault from VaultRegistry leads to under accounting of outstanding debt from users,validation-518,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/VaultRegistry.sol#L49-L55,71
findings-38,Lack of slippage check while interacting with ERC4626 Vault in `PositionAction4626` could lead to users' fund loss,findings-38,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/proxy/PositionAction4626.sol#L41-L53,69
validation-117,Incorrect Reward Updates for Scheduled Emissions.,validation-284,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/ChefIncentivesController.sol#L439-L447,69
validation-262,"Unclaimed Rewards Handling Issue in `AuraVault` Contract Functions (`AuraVault::deposit`, `AuraVault::mint`, `AuraVault::withdraw`, `AuraVault::redeem`)",validation-262,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L175-L177,69
validation-222,Inadequate Initiator Validation in `onFlashLoan()` Function,validation-689, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/Flashlender.sol#L87,83
validation-325,WhenNotPaused modifier in the CDPVault can be bypassed by users,validation-325,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L223-L249,69
validation-229,"CDPVault.liquidatePosition() does not scale ```takeCollateral``` with ```tokenScale``, therefore, it might send the wrong amount of collateral to the liquidator when tokenScale ! = 1 ether. ",validation-229,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509-L574,271
validation-236,attackers may lock users' funds once they expire.,validation-236,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/MultiFeeDistribution.sol#L1351-L1381,119
validation-654,In `CDPVault.sol` Position might be liquidated right after taking maximal debt according to collateral deposited for it,validation-654,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L453,69
findings-115,`auxSwap` within `decreaseLever` can lead to loosing portion of residual tokens,findings-87, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction.sol#L475-L482,70
validation-241,StakingLPEth.sol: Malicious Users Can Brick Deposit Functionality through Donation Attack,validation-187,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/StakingLPEth.sol#L141-L144,67
validation-47,"If Chainlink price feed answer is a negative value, wrong price will be used",validation-727,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/ChainlinkOracle.sol#L96-L110,70
validation-26,"Wrong repayment amount used in `PositionAction::_repay`, forcing users to unexpectedly lose funds",findings-110, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction.sol#L575-L589,213
validation-260,Users can extend cooldown period indefinitely (`StakingLPEth::cooldownAssets` and `StakingLPEth::cooldownShares`),validation-432, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/StakingLPEth.sol#L104-L114,80
validation-265,Incorrect Assumption of Ordered Array in `lastEligibleTime` Function Can Lead to Incorrect Eligibility Timestamp (`EligibilityDataProvider::lastEligibleTime`),validation-265,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/EligibilityDataProvider.sol#L220-L241,97
validation-416,Users can bypass the pause modifier in CDPVault.deposit and withdraw by directly calling modifyCollateralAndDebt,validation-325,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L223-L249,71
validation-481,AuraVault.sol::_chainlinkSpot() may fetch outdated price,validation-459,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/vendor/AuraVault.sol#L365-L379,71
validation-27,CDPVault Contract: Withdrawals and Deposits Not Pausable as Intended,validation-325,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L223-L249,103
validation-155,The protocol does not handle the case where ptOracle is not initialized for the required twapWindow in PendleLPOracle.sol,validation-155,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/PendleLPOracle.sol#L137-L149,72
validation-360,"liquidationDiscount will make position worse off than before, and may even invite bad debt.",validation-360,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509-L526,72
validation-423,AuraVault `_chainlinkSpot` and `_getAuraSpot` Can Provide Stale Prices,validation-459,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/vendor/AuraVault.sol#L365-L379,72
validation-283,Malicious user can withdraw full rewards without penalties (`MultiFeeDistribution::individualEarlyExit`),validation-283,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/MultiFeeDistribution.sol#L618-L640,97
validation-501,Liquidation makes the position unhealthier,validation-360,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509-L526,72
validation-285,Malicious users can manipulate quota rates through multiple votes within the same epoch (`GaugeV3::_vote()`),validation-285,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/quotas/GaugeV3.sol#L126-L137,147
validation-287,Incorrect fee calculation leads to financial discrepancies for users (`PoolV3::withdraw` and `PoolV3::redeem`),validation-287,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L292-L309,111
findings-61,"CDPVault's `deposit()` and `withdraw()` function is not available when paused, but users can bypass this by calling `modifyCollateralAndDebt()` directly.",validation-325,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L223-L249,73
validation-100,"`PoolAction::transferAndJoin` doesn't return residual amounts to the user when joining a Balancer pool, forcing user's funds to be stuck forever",validation-604,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PoolAction.sol#L128,73
validation-190,Missing staleness check when trying to fetch the price from chainlink in AuraVault,validation-459,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/vendor/AuraVault.sol#L365-L379,73
validation-214,`Transferaction::_transferFrom` is vulnerable via DOS if the approval type is `PERMIT`,validation-323,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/TransferAction.sol#L65-L77,73
validation-597,Liquidating positions may make its health factor worse than before and target the position to bigger than expected liquidations,validation-360,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509-L526,73
validation-651,Users can claim more rewards than the corresponding deposited WETH,validation-459,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/vendor/AuraVault.sol#L365-L379,73
validation-137,Missing to invoke `convertToShares` first when function `mintProfit` invoking `_mint`,validation-137,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L900,74
validation-42,Chainlink price feed `updatedAt` timestamp not validated for price staleness in AuraVault.sol ,validation-459,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/vendor/AuraVault.sol#L365-L379,74
validation-472,"In AuraVault, AccessControl is not initialized.",validation-448,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L120-L135,74
validation-268,Incorrect Token Transfer Calculation in `EXACT_OUT` Swaps May Lead to Financial Discrepancies (`SwapAction::swap`),validation-268,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/SwapAction.sol#L140-L142,75
validation-306,Not all entry points calling PendleRouter::addLiquiditySingleToken() accepts native tokens,validation-306,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PoolAction.sol#L75-L110,88
findings-53,"`PoolV3.sol` withdraw fees are sent to `StakingLPEth.sol` contract as WETH, which is not accessible.",findings-53,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L419-L423,76
findings-6,AuraVault::_getAuraSpot doesn't perform safety checks on chainlink answer,validation-727,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/ChainlinkOracle.sol#L96-L110,76
validation-309,Improper bad debt process in PoolV3,validation-418, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/PoolV3.sol#L429-L439,71
validation-329,BalancerOracle is not applicable for some pools.,validation-329,primary - also subject to fallback oracle issue: validation-148,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/BalancerOracle.sol#L114-L136,76
validation-311,Inconsistent decimal handling,validation-229, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509-L574,69
validation-628,profit is ignored for in update base interest when repay credit,validation-441,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L567,76
validation-312,BalancerOracle does not apply for pools which's token number is larger than 3.,validation-312,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/BalancerOracle.sol#L165-L173,59
findings-73,TransferAction.sol ERC20Permit call should be wrapped in try-catch to avoid grief attacks.,validation-323,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/TransferAction.sol#L65-L77,77
validation-319,Incorrect deposit/withdraw position in PositionAction4626,findings-80, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/proxy/PositionAction4626.sol#L52,59
validation-324,Incorrect liquidation process will make liquidations impossible to repay and protocol take the amount that is intended for repaying debt instead of penalty amount,validation-223,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L530-L531,122
validation-385,Lack of Access Control for AuraVault,validation-448,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L120-L135,77
validation-516,Chainlink oracle will return the wrong price if the aggregator hits `minAnswer`,validation-727,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/ChainlinkOracle.sol#L96-L110,77
validation-686,`PositionAction4626::_onDecreaseLever()` delegate call leads to theft of funds,validation-686,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction4626.sol#L136-L155,77
validation-327,Increasing leverage with flashloan is not done correctly,validation-327,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/4f508781a49ffa53511e7e5ed6cda0ff0eb5bdc5/src/proxy/PositionAction20.sol#L70,92
findings-3,Liquidations can decrease a position's health,validation-360,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509-L526,78
findings-76,`ChefIncentivesController.sol#addPool` should also call `_massUpdatePools()` since allocPoints have changed. ,findings-103,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/ChefIncentivesController.sol#L304,78
validation-392,"In the PoolV3::repayCreditAccount() function, the calculation of expectedLiquidityDelta is incorrect.",validation-441,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L567,78
validation-428,AuraVault is vulnerable to the first depositor attack due to a `0` decimalsOffset,validation-485,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L199,78
validation-492,There is a calculation error in AuraVault::redeem().,validation-492,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L256,78
validation-590,Users interacting with `TransferAction::_transferFrom` via `SwapAction` and `PoolAction` with approval type `permit` can lose their funds.,validation-323,different consequences tho,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/TransferAction.sol#L65-L77,78
validation-333,Improper repay amount in PositionAction,findings-110, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction.sol#L575-L589,47
validation-322,Incorrect return value from _onDecreaseLever() in PositionActionPendle if users don't use leverParams.auxAction,validation-544,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionActionPendle.sol#L76-L91,79
validation-363,liquidationPenalty can incur bad debt from an undercollaterized position.,validation-363,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L529-L532,79
validation-39,`SwapAction::getSwapToken` will return wrong swap token for balancer EXACT_OUT swaps,validation-39,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/proxy/SwapAction.sol#L320-L330,79
validation-9,_modifyPosition is using block.number intead of block.timestamp when modifiying a position which will result in an incorrect lastDebtUpdate time.,validation-9,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L318,79
findings-116,`decreaseLever` uses incorrect position address when withdrawing,validation-75,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction4626.sol#L61-L62,80
validation-357,SwapAction.transferAndSwap lacks payable function,validation-357,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/SwapAction.sol#L93-L103,53
validation-368,Underflow in PoolV3.updateQuoteRevenue,validation-368,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L700,52
validation-338,User's funds may be stolen via permitTransferFrom,validation-323,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/TransferAction.sol#L65-L77,80
validation-369,StakingLPEth::_checkMinShares() can cause user funds to be locked in the protocol.,validation-187,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/StakingLPEth.sol#L141-L144,97
validation-253,Insufficient Repay Amount Handling in Liquidation Process Can Lead to Bad Debt (`CDPVault::liquidatePosition`),validation-732,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L532,81
validation-372,"Incorrect assumption of loss in liquidatePositionBadDebt(), leads to undue burning of Treasury shares",findings-96, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L607-L624,84
validation-736,Unauthorized Token Transfer in transferAndJoin,validation-237,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PoolAction.sol#L75-L111,82
validation-373,Pool is not updated in manualStopEmissionFor(),findings-121, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/ChefIncentivesController.sol#L605-L608,86
findings-44,Bypass whenNotPaused modifier,validation-325,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L223-L249,83
validation-375,Unsafe/ wrong current prices could be ingested when a token gets deregistered from a pool,validation-375,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/BalancerOracle.sol#L67-L89,83
validation-376,Non-flexible update window forces an ingestion of de/in-flated prices across protocol,validation-772,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/BalancerOracle.sol#L114-L136,50
validation-303,Multi-Token Permit Vulnerability: Silent Failures and Signature Mismatches in TransferAction,validation-303,primary - i dont think that this is a vuln as the functions will revert anyway but validating for future references,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/TransferAction.sol#L53-L76,83
validation-377,Zero rates on new quoted tokens allow an attacker to take an interest free quota,validation-377,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/quotas/PoolQuotaKeeperV3.sol#L161-L177,108
validation-430,Wrong swap type being checked for in `PositionAction#decreaseLever()`,validation-430,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction.sol#L355,83
validation-38,users still forced to follow previously set cooldownDuration even when cooldown is off (set to zero) before unstaking,validation-513, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/StakingLPEth.sol#L92,77
validation-490,Liquidations can revert due to liquidation penalty,validation-732,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L532,83
validation-528,Malicious borrower can evade full liquidation in `CDPVault::liquidatePosition` by repaying small amounts of debt ,validation-528,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L509,83
validation-382,"In the StakingLPEth contract, an attacker can obtain rewards by front-running.",validation-183, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/StakingLPEth.sol#L8,95
validation-391,The payback operation to the flashlender in PositionAction::onCreditFlashLoan() is missing the fee.,validation-396,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction.sol#L364,165
findings-89,Permission roles of AuraVault.sol cannot be set,validation-448,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L120-L135,84
validation-395,Some functions will not work in PoolV3.sol as it uses the access control of GearBox,validation-395,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L797-L806,79
validation-400,"In CDPVault::liquidatePositionBadDebt(), the calculation of `loss` is incorrect.",validation-400,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L579,108
validation-535,Attacker can manipulate the AuraVault.sol's price per share so that early users get zero or lesser shares,validation-485,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L199,84
validation-750,"`lastRPS` can be set to 0, causing `rewardsPerSecond` to lose its original value",validation-594, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/reward/ChefIncentivesController.sol#L439-L447,84
validation-15,The last user to withdraw will be DOS and unexpectedly revert due to the _checkMinShares in the StakingLPEth contract.,validation-187,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/StakingLPEth.sol#L141-L144,85
validation-598,Unclaimed reward could become stuck in `MultiFeeDistribution` once the reward token is removed,validation-598,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/reward/MultiFeeDistribution.sol#L365-L398,85
validation-685,AuraVault is vulnerable to ERC4626 inflation attack,validation-485,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L199,85
validation-409,Not converting to shares when minting profit upon liquidations,validation-137,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/PoolV3.sol#L900,38
validation-544,"In `PositionActionPendle::_onDecreaseLever`, `tokenOut` is implemented incorrectly.",validation-544,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionActionPendle.sol#L76-L91,86
validation-414,Debt is counted twice everytime modifyCollateralAndDebt is invoked,validation-414,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/CDPVault.sol#L383-L386,92
validation-417,Fees Paid During Flashloan Repayment Are Not Accounted In the `expectedLiquidity_` ,findings-55, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/Flashlender.sol#L106,207
validation-425,`CDPVault` has no method to retreive $PENDLE rewards generated by holding PendleLP tokens ,findings-43, ,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/CDPVault.sol#L1-L762,72
validation-427,Current AURA distribution calculation leads to loss of rewards at the end of cliffs,validation-427,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/vendor/AuraVault.sol#L340,49
findings-41,PositionAction4626._onDecreaseLever withdraws collateral from wrong position,validation-75,,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/proxy/PositionAction4626.sol#L61-L62,89
findings-75,"ChefIncentivesController caches endRewardTime, which is not required, and may cause issues during reward update.",findings-75,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/main/src/reward/ChefIncentivesController.sol#L874,89
validation-429,"PendleLPOracle uses incorrect rate conversion method, potentially leading to inaccurate LP token pricing",validation-429,primary,Satisfactory,https://github.com/code-423n4/2024-07-loopfi/blob/57871f64bdea450c1f04c9a53dc1a78223719164/src/oracle/PendleLPOracle.sol#L103-L112,87
